caso_id,perfil,mensaje_original,mensaje_normalizado,intencion_esperada,entidades_fase1,entidades_phrase_matcher,cantidad_entities,cantidad_descartadas_solapamiento,error
caso_391,cliente_10_administrativo,"Quiero una pescado, estimada","quiero una pescado, estimada",hacer_pedido,{},"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 11, ""end_char"": 18, ""start_token"": 2, ""end_token"": 3, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 11, ""end_char"": 18, ""start_token"": 2, ""end_token"": 3, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 11, ""end_char"": 18, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",3,0,
caso_392,cliente_10_administrativo,"Me regala la cuenta, estimada","por favor me da la cuenta, estimada",solicitar_factura,{},[],0,0,
caso_393,cliente_10_administrativo,"Doc, quiero una ejecutivo","doc, quiero una ejecutivo",hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""ejecutivo"", ""normalized_text"": ""ejecutivo"", ""start_char"": 16, ""end_char"": 25, ""start_token"": 4, ""end_token"": 5, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_394,cliente_10_administrativo,Se puede pagar con transferencia?,puedo pagar con transferencia?,consultar_medios_pago,{},"[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""transferencia_bancaria"", ""canonical"": ""transferencia_bancaria"", ""text"": ""transferencia"", ""normalized_text"": ""transferencia"", ""start_char"": 16, ""end_char"": 29, ""start_token"": 3, ""end_token"": 4, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_395,cliente_10_administrativo,Me regala la cuenta,por favor me da la cuenta,solicitar_factura,{},[],0,0,
caso_396,cliente_10_administrativo,Necesito pedir un corrientazo,necesito pedir un almuerzo ejecutivo,hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""almuerzo ejecutivo"", ""normalized_text"": ""almuerzo ejecutivo"", ""start_char"": 18, ""end_char"": 36, ""start_token"": 3, ""end_token"": 5, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,1,
caso_397,cliente_10_administrativo,Quiero una corrientazo,quiero una almuerzo ejecutivo,hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""almuerzo ejecutivo"", ""normalized_text"": ""almuerzo ejecutivo"", ""start_char"": 11, ""end_char"": 29, ""start_token"": 2, ""end_token"": 4, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,1,
caso_398,cliente_10_administrativo,"Doc, necesito factura a nombre de la empresa","doc, necesito factura necesito factura electrónica",solicitar_factura,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura"", ""normalized_text"": ""factura"", ""start_char"": 14, ""end_char"": 21, ""start_token"": 3, ""end_token"": 4, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura electrónica"", ""normalized_text"": ""factura electrónica"", ""start_char"": 31, ""end_char"": 50, ""start_token"": 5, ""end_token"": 7, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,1,
caso_399,cliente_10_administrativo,"¿Tienen Daviplata, estimada?","¿tienen daviplata, estimada?",consultar_medios_pago,{},"[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""daviplata"", ""canonical"": ""daviplata"", ""text"": ""daviplata"", ""normalized_text"": ""daviplata"", ""start_char"": 8, ""end_char"": 17, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_400,cliente_10_administrativo,Me manda la cotiza?,me manda la cotización?,solicitar_factura,{},[],0,0,
